1,644,1134,689,384
2,629,1136,729,369
3,607,1149,748,360
4,584,1144,771,355
5,590,1149,771,346
6,573,1151,784,348
7,565,1153,787,352
8,567,1144,786,356
9,553,1142,787,352
10,555,1147,789,350
11,546,1147,793,349
12,544,1149,787,343
13,526,1151,795,344
14,535,1152,786,340
15,527,1153,793,339
16,513,1158,794,338
17,511,1155,795,338
18,502,1157,785,337
19,505,1162,792,335
20,490,1169,799,332
21,482,1167,796,331
22,482,1170,798,321
23,469,1176,804,326
24,463,1176,804,325
25,456,1180,803,320
26,452,1179,800,322
27,454,1175,797,320
28,452,1175,802,318
29,440,1176,799,317
30,431,1176,800,314
31,429,1184,808,316
32,422,1182,802,320
33,417,1185,809,318
34,418,1187,805,316
35,410,1188,798,317
36,409,1186,796,319
37,396,1191,795,319
38,397,1187,792,319
39,397,1188,788,321
40,377,1186,799,321
41,377,1187,794,320
42,379,1189,794,318
43,375,1187,791,317
44,365,1187,783,314
45,368,1184,788,312
46,365,1187,787,316
47,369,1181,784,316
48,347,1190,778,311
49,355,1191,778,311
50,350,1187,777,313
51,346,1187,772,312
52,350,1195,770,309
53,332,1195,774,309
54,343,1191,770,305
55,326,1187,760,304
56,333,1196,753,305
57,326,1193,756,307
58,326,1190,753,309
59,324,1194,755,304
60,317,1190,758,302
61,308,1190,749,304
62,310,1191,752,301
63,317,1182,748,300
64,320,1179,740,302
65,310,1184,734,304
66,311,1185,737,301
67,309,1184,735,298
68,301,1189,741,298
69,301,1190,733,295
70,297,1185,734,296
71,295,1184,729,298
72,298,1185,727,294
73,290,1187,723,291
74,290,1185,725,289
75,284,1184,711,289
76,286,1186,708,290
77,290,1182,702,291
78,290,1181,707,288
79,283,1183,698,287
80,281,1181,707,286
81,278,1183,696,283
82,282,1183,700,282
83,283,1182,693,284
84,278,1183,686,287
85,266,1179,684,285
86,276,1177,679,285
87,277,1177,678,284
88,270,1176,674,284
89,265,1179,671,281
90,267,1175,670,278
91,269,1175,659,276
92,275,1177,654,272
93,261,1182,646,273
94,272,1179,642,270
95,268,1176,635,269
96,264,1185,631,270
97,259,1183,629,269
98,257,1182,640,266
99,253,1185,637,270
100,257,1182,634,274
101,250,1173,633,271
102,255,1180,626,272
103,246,1177,623,273
104,243,1178,615,275
105,249,1174,619,274
106,242,1171,614,274
107,234,1172,604,270
108,239,1176,595,270
109,247,1173,596,270
110,236,1173,593,264
111,235,1178,587,266
112,235,1174,579,267
113,238,1173,573,266
114,243,1170,569,263
115,231,1171,571,262
116,239,1169,572,261
117,221,1168,568,257
118,226,1169,554,259
119,232,1170,548,262
120,231,1166,534,264
121,225,1168,521,261
122,225,1166,523,257
123,232,1169,521,253
124,232,1167,519,250
125,223,1171,512,249
126,226,1165,507,244
127,219,1167,498,244
128,222,1171,500,242
129,227,1168,507,240
130,222,1169,507,242
131,225,1171,499,245
132,223,1163,501,241
133,226,1167,497,240
134,222,1168,508,238
135,215,1171,500,241
136,213,1167,500,238
137,212,1165,490,239
138,208,1171,480,239
139,216,1167,480,233
140,209,1171,472,233
141,214,1171,474,232
142,208,1169,473,233
143,205,1166,471,231
144,210,1171,467,232
145,213,1173,464,231
146,212,1174,465,230
147,206,1169,459,228
148,205,1171,456,228
149,206,1170,464,223
150,205,1177,464,227
151,211,1174,467,225
152,203,1177,465,227
153,205,1172,461,223
154,205,1173,459,223
155,208,1172,458,221
156,208,1175,454,224
157,200,1174,454,222
158,208,1175,457,218
159,202,1176,451,219
160,199,1179,448,220
161,205,1177,452,218
162,198,1179,444,218
163,193,1181,436,218
164,196,1179,440,214
165,203,1178,438,212
166,196,1179,426,211
167,201,1178,433,207
168,201,1178,434,206
169,198,1179,430,205
170,202,1177,435,204
171,195,1178,437,204
172,191,1176,435,206
173,185,1171,429,201
174,193,1174,427,202
175,183,1173,426,200
176,195,1173,427,199
177,193,1171,421,197
178,189,1174,417,200
179,194,1170,418,198
180,188,1169,412,199
181,187,1167,407,199
182,189,1166,407,198
183,190,1167,415,195
184,184,1171,409,196
185,184,1168,408,191
186,180,1169,405,191
187,187,1168,406,191
188,183,1170,401,191
189,179,1171,394,189
190,179,1166,398,185
191,178,1166,397,189
192,180,1164,397,186
193,180,1164,397,185
194,179,1167,394,188
195,176,1162,390,185
196,175,1164,390,186
197,175,1164,390,184
198,181,1162,383,182
199,183,1165,385,183
200,175,1165,381,183
201,173,1163,380,181
202,173,1164,379,178
203,174,1163,375,175
204,177,1164,376,176
205,175,1162,370,174
206,177,1166,375,173
207,175,1169,374,172
208,171,1167,365,172
209,180,1167,365,171
210,174,1171,364,173
211,169,1176,353,173
212,170,1167,353,170
213,172,1166,359,167
214,170,1167,354,169
215,173,1167,359,169
216,168,1169,354,169
217,170,1168,355,168
218,167,1170,351,165
219,165,1172,351,164
220,177,1168,355,163
221,171,1171,358,162
222,164,1172,351,163
223,164,1172,350,161
224,164,1175,348,161
225,163,1174,343,162
226,163,1172,347,161
227,163,1175,347,162
228,169,1176,347,161
229,167,1176,347,162
230,166,1177,345,162
231,165,1179,340,162
232,165,1177,340,160
233,159,1178,332,158
234,167,1176,338,156
235,167,1179,342,159
236,165,1180,334,161
237,165,1180,329,162
238,162,1174,322,160
239,168,1175,320,158
240,166,1175,317,155
241,170,1174,317,154
242,166,1173,317,153
243,169,1175,322,151
244,167,1176,315,155
245,161,1177,311,153
246,156,1178,309,152
247,162,1175,309,152
248,165,1174,311,149
249,163,1172,313,148
250,162,1172,316,149
251,162,1172,318,149
252,155,1174,318,150
253,155,1175,318,151
254,158,1175,319,150
255,158,1177,320,151
256,161,1178,319,150
257,161,1179,321,150
258,155,1178,323,151
259,156,1178,320,151
260,157,1178,318,150
261,157,1180,317,150
262,150,1179,311,152
263,147,1179,307,151
264,149,1178,306,150
265,150,1177,305,148
266,150,1178,307,146
267,150,1178,303,145
268,150,1179,299,144
269,154,1178,301,143
270,155,1177,300,142
271,152,1179,300,140
272,154,1179,302,141
273,150,1178,300,141
274,148,1179,298,142
275,145,1179,300,141
276,149,1180,300,140
277,147,1179,298,141
278,144,1179,300,140
279,144,1178,298,140
280,145,1178,299,139
281,144,1180,299,139
282,137,1181,300,138
283,143,1180,296,138
284,138,1178,290,137
285,140,1179,289,135
286,145,1178,287,134
287,149,1176,284,134
288,144,1178,282,136
289,144,1177,280,139
290,145,1177,277,140
291,145,1177,276,139
292,145,1179,277,137
293,142,1176,277,136
294,144,1176,279,135
295,139,1175,278,132
296,143,1176,281,131
297,140,1175,279,130
298,136,1177,279,130
299,139,1177,277,131
300,138,1175,276,129
301,136,1177,279,129
302,137,1179,281,127
303,136,1180,277,128
304,132,1179,275,129
305,128,1178,278,129
306,128,1179,273,131
307,126,1180,275,130
308,132,1180,272,128
309,129,1178,271,127
310,133,1178,272,128
311,132,1177,266,126
312,134,1178,265,125
313,132,1179,265,126
314,133,1179,267,126
315,134,1177,268,124
316,141,1175,268,123
317,132,1175,268,125
318,132,1174,271,124
319,128,1176,274,123
320,129,1174,269,123
321,126,1174,272,122
322,128,1174,273,120
323,126,1177,270,120
324,127,1175,267,119
325,131,1175,265,119
326,133,1174,263,120
327,137,1174,263,122
328,134,1175,269,121
329,130,1177,272,120
330,128,1176,273,119
331,125,1176,272,119
332,123,1177,269,120
333,127,1177,265,121
334,129,1177,264,120
335,130,1177,259,119
336,130,1178,261,118
337,121,1181,263,117
338,123,1179,262,117
339,121,1181,265,116
340,122,1181,260,118
341,120,1181,255,116
342,122,1181,256,116
343,123,1183,257,116
344,120,1180,258,114
345,119,1184,257,114
346,130,1182,258,112
347,125,1184,257,112
348,128,1184,252,112
349,128,1184,250,112
350,129,1184,246,112
351,126,1182,245,111
352,129,1182,249,110
353,129,1182,249,110
354,132,1180,251,109
355,127,1181,249,111
